shipment_id,origin_country,destination_country,transport_mode,product_type,ship_date,delivery_date,weight_kg,cost_usd,delay_days,status
5768,Alemania,México,Terrestre,Maquinaria,2025-03-14,2025-03-22,787.96,1319.55,3,A tiempo
5769,Colombia,Chile,Aéreo,Alimentos,2025-03-03,2025-03-09,11580.3,21133.16,7,Retrasado
5770,Brasil,Colombia,Aéreo,Maquinaria,2025-11-13,2025-12-02,17012.6,32193.09,9,Retrasado
5771,Brasil,Colombia,Marítimo,Textil,2025-05-12,2025-05-26,16451.29,30953.44,3,A tiempo
5772,Alemania,México,Terrestre,Maquinaria,2025-12-12,2026-01-17,1454.64,1924.48,0,A tiempo
5773,China,Perú,Marítimo,Textil,2025-10-22,2025-11-12,2109.5,1941.25,14,Retrasado
5774,China,Chile,Marítimo,Electrónica,2025-12-11,2025-12-18,10094.09,6781.36,5,Retrasado
5775,México,Perú,Aéreo,Químicos,2025-07-25,2025-08-26,17017.38,9906.67,0,A tiempo
5776,Perú,Chile,Aéreo,Alimentos,2025-01-16,2025-01-22,6553.32,15090.45,14,Retrasado
5777,España,Perú,Terrestre,Maquinaria,2025-11-07,2025-11-21,1427.14,2825.36,0,A tiempo
5778,China,Ecuador,Aéreo,Maquinaria,2025-07-31,2025-08-22,6335.95,14259.47,1,A tiempo
5779,Brasil,Ecuador,Marítimo,Maquinaria,2025-11-13,2025-11-17,15286.8,24143.18,6,Retrasado
5780,China,Chile,Marítimo,Químicos,2025-04-14,2025-04-18,5714.04,7471.67,0,A tiempo
5781,Perú,Colombia,Terrestre,Alimentos,2025-11-09,2025-12-16,4773.73,4110.52,0,A tiempo
5782,México,Ecuador,Marítimo,Maquinaria,2025-03-15,2025-03-24,1426.83,2563.52,5,Retrasado
5783,España,México,Terrestre,Electrónica,2025-04-13,2025-04-16,12875.74,8156.29,0,A tiempo
5784,México,México,Aéreo,Alimentos,2025-02-22,2025-03-13,17770.96,19017.24,0,A tiempo
5785,España,Perú,Aéreo,Electrónica,2025-02-20,2025-03-05,1917.15,3866.84,0,A tiempo
5786,China,Ecuador,Terrestre,Maquinaria,2025-02-07,2025-03-14,7240.65,15714.62,0,A tiempo
5787,Alemania,Colombia,Marítimo,Electrónica,2025-07-15,2025-08-13,19708.46,31036.78,8,Retrasado
5788,Perú,Perú,Marítimo,Maquinaria,2025-09-04,2025-10-12,8995.04,10208.33,1,A tiempo
5789,Alemania,México,Marítimo,Químicos,2025-03-19,2025-03-21,9222.59,11157.61,2,A tiempo
5790,USA,Perú,Aéreo,Alimentos,2025-11-30,2025-12-19,15468.91,28611.37,5,Retrasado
5791,China,Chile,Marítimo,Químicos,2025-02-06,2025-03-01,11327.08,13506.74,0,A tiempo
5792,Colombia,Perú,Aéreo,Textil,2025-02-09,2025-02-16,3179.94,5443.5,7,Retrasado
5793,China,Perú,Marítimo,Químicos,2025-11-19,2025-12-05,15449.96,18063.75,0,A tiempo
5794,China,Colombia,Aéreo,Textil,2025-09-11,2025-09-30,9904.39,5971.11,0,A tiempo
5795,México,Ecuador,Terrestre,Textil,2025-03-08,2025-04-14,13003.54,25700.82,0,A tiempo
5796,México,México,Terrestre,Electrónica,2025-12-26,2026-01-12,4887.22,4348.61,3,A tiempo
5797,España,Perú,Terrestre,Químicos,2025-01-13,2025-01-25,8921.79,21577.57,0,A tiempo
5798,Perú,Ecuador,Marítimo,Alimentos,2025-02-09,2025-02-19,18800.8,15370.69,0,A tiempo
5799,España,México,Marítimo,Textil,2025-04-13,2025-05-19,18633.09,32715.48,3,A tiempo
5800,China,Colombia,Marítimo,Alimentos,2025-09-26,2025-10-05,6473.44,4466.32,1,A tiempo
5801,China,Perú,Marítimo,Electrónica,2025-09-18,2025-10-13,13972.3,27901.59,2,A tiempo
5802,Alemania,Ecuador,Aéreo,Maquinaria,2025-10-19,2025-11-01,10814.06,19892.22,2,A tiempo
5803,Alemania,Perú,Terrestre,Textil,2025-07-18,2025-07-28,16977.82,30900.89,1,A tiempo
5804,China,Chile,Terrestre,Maquinaria,2025-08-07,2025-08-26,17866.42,22919.7,0,A tiempo
5805,USA,Ecuador,Terrestre,Electrónica,2025-05-06,2025-06-02,12055.84,6706.4,0,A tiempo
5806,USA,Perú,Aéreo,Químicos,2025-05-21,2025-06-09,11729.06,11331.33,0,A tiempo
5807,China,Chile,Terrestre,Alimentos,2025-02-05,2025-02-08,7828.79,12582.6,1,A tiempo
5808,Perú,Perú,Terrestre,Textil,2025-02-13,2025-03-11,16495.79,35339.36,10,Retrasado
5809,Colombia,Perú,Marítimo,Textil,2025-09-12,2025-10-02,14623.97,30259.75,0,A tiempo
5810,España,Perú,Aéreo,Químicos,2025-01-10,2025-02-11,7948.87,13129.24,5,Retrasado
5811,México,México,Marítimo,Maquinaria,2025-06-15,2025-07-14,5922.64,10978.36,6,Retrasado
5812,México,Perú,Terrestre,Maquinaria,2025-08-30,2025-10-05,9263.28,14559.35,3,A tiempo
5813,Alemania,México,Aéreo,Alimentos,2025-06-26,2025-06-27,14685.93,27533.08,1,A tiempo
5814,México,Perú,Aéreo,Alimentos,2025-01-26,2025-02-15,7254.58,7718.09,0,A tiempo
5815,España,México,Aéreo,Maquinaria,2025-10-08,2025-11-06,11762.66,10691.47,0,A tiempo
5816,Perú,Perú,Marítimo,Electrónica,2025-06-23,2025-07-03,18178.03,25139.39,11,Retrasado
5817,Perú,Chile,Marítimo,Textil,2025-04-17,2025-05-20,1900.27,2143.43,8,Retrasado
5818,Perú,Colombia,Aéreo,Textil,2025-03-04,2025-03-16,13461.14,12520.73,6,Retrasado
5819,Brasil,Colombia,Marítimo,Químicos,2025-08-13,2025-09-04,4254.41,10495.96,0,A tiempo
5820,Colombia,Ecuador,Terrestre,Químicos,2025-12-04,2025-12-19,11793.73,25453.53,0,A tiempo
5821,España,Perú,Aéreo,Electrónica,2025-04-07,2025-05-09,13540.43,29127.3,3,A tiempo
5822,México,Ecuador,Terrestre,Textil,2025-11-16,2025-11-30,12303.08,23999.73,0,A tiempo
5823,México,Chile,Terrestre,Químicos,2025-08-31,2025-10-01,4957.23,5252.57,3,A tiempo
5824,Alemania,México,Marítimo,Químicos,2025-01-07,2025-02-02,805.86,916.71,3,A tiempo
5825,Brasil,Perú,Aéreo,Electrónica,2025-11-07,2025-12-11,16269.75,29362.87,2,A tiempo
5826,México,Chile,Terrestre,Textil,2025-05-25,2025-06-25,17579.5,31707.85,4,Retrasado
5827,España,Ecuador,Marítimo,Electrónica,2025-11-05,2025-11-15,3620.92,2252.86,5,Retrasado
5828,México,Perú,Aéreo,Textil,2025-03-14,2025-03-22,10572.46,21926.76,9,Retrasado
5829,USA,Colombia,Marítimo,Textil,2025-07-09,2025-07-24,18672.75,45870.89,12,Retrasado
5830,México,Chile,Terrestre,Químicos,2025-03-16,2025-04-09,8935.9,7482.17,0,A tiempo
5831,Perú,Perú,Terrestre,Químicos,2025-06-28,2025-06-29,19197.58,13819.56,14,Retrasado
5832,México,Chile,Aéreo,Alimentos,2025-12-03,2025-12-30,7388.21,6316.22,4,Retrasado
5833,USA,Perú,Terrestre,Electrónica,2025-07-04,2025-08-10,18330.08,9940.46,0,A tiempo
5834,Alemania,Ecuador,Terrestre,Maquinaria,2025-12-29,2026-01-01,15384.09,33588.95,2,A tiempo
5835,España,Perú,Terrestre,Maquinaria,2025-04-09,2025-04-28,430.09,221.1,0,A tiempo
5836,Alemania,Colombia,Aéreo,Alimentos,2025-08-09,2025-09-07,1064.3,1475.39,6,Retrasado
5837,Brasil,Chile,Terrestre,Electrónica,2025-12-19,2025-12-29,3743.33,8825.32,8,Retrasado
5838,USA,Ecuador,Terrestre,Textil,2025-10-03,2025-10-06,14898.38,11100.51,0,A tiempo
5839,México,Chile,Marítimo,Químicos,2025-09-10,2025-10-01,8515.24,9947.31,0,A tiempo
5840,España,Chile,Marítimo,Electrónica,2025-09-29,2025-10-16,13284.3,20449.35,6,Retrasado
5841,México,Ecuador,Terrestre,Químicos,2025-05-01,2025-05-11,3033.43,2541.07,0,A tiempo
5842,Perú,México,Terrestre,Textil,2025-04-17,2025-05-22,18129.28,43432.21,0,A tiempo
5843,Colombia,Perú,Marítimo,Químicos,2025-02-22,2025-03-30,12755.01,22148.55,0,A tiempo
5844,USA,Perú,Aéreo,Maquinaria,2025-08-09,2025-09-13,12570.46,26781.84,3,A tiempo
5845,Brasil,Colombia,Marítimo,Electrónica,2025-12-03,2025-12-31,19680.61,48679.75,1,A tiempo
5846,USA,Perú,Terrestre,Químicos,2025-10-07,2025-11-10,2815.7,6242.74,0,A tiempo
5847,Colombia,Colombia,Aéreo,Alimentos,2025-12-26,2026-01-07,4544.75,5558.56,0,A tiempo
5848,USA,México,Aéreo,Electrónica,2025-12-29,2026-01-26,11752.29,22233.83,4,Retrasado
5849,Colombia,Perú,Marítimo,Maquinaria,2025-06-08,2025-06-09,2917.03,4519.03,0,A tiempo
5850,China,Perú,Terrestre,Maquinaria,2025-07-08,2025-08-05,12837.2,29353.03,0,A tiempo
5851,Colombia,Ecuador,Aéreo,Maquinaria,2025-10-28,2025-11-23,12318.57,9972.48,2,A tiempo
5852,México,Colombia,Marítimo,Electrónica,2025-10-07,2025-10-24,10643.46,16475.96,0,A tiempo
5853,Colombia,Colombia,Terrestre,Químicos,2025-10-10,2025-11-09,8635.3,18877.36,0,A tiempo
5854,Alemania,Ecuador,Terrestre,Químicos,2025-07-23,2025-08-07,16652.67,27931.32,0,A tiempo
5855,España,Perú,Aéreo,Alimentos,2025-08-03,2025-08-19,15571.85,31812.61,3,A tiempo
5856,Perú,Chile,Terrestre,Textil,2025-11-04,2025-11-07,12179.44,30062.38,7,Retrasado
5857,España,Perú,Marítimo,Alimentos,2025-12-11,2026-01-01,14484.54,25071.04,3,A tiempo
5858,España,Ecuador,Terrestre,Electrónica,2025-10-11,2025-10-17,10488.51,24666.58,0,A tiempo
5859,España,Perú,Marítimo,Alimentos,2025-10-09,2025-11-17,2851.95,6752.08,0,A tiempo
5860,México,Perú,Aéreo,Químicos,2025-02-27,2025-03-08,3189.81,6716.69,3,A tiempo
5861,Perú,Ecuador,Marítimo,Químicos,2025-11-09,2025-12-06,5792.13,7791.57,0,A tiempo
5862,USA,México,Aéreo,Electrónica,2025-12-11,2026-01-16,14092.9,10429.63,2,A tiempo
5863,Perú,México,Terrestre,Químicos,2025-04-10,2025-04-26,2712.18,1625.58,0,A tiempo
5864,USA,Ecuador,Marítimo,Textil,2025-03-11,2025-03-14,10547.69,14103.85,3,A tiempo
5865,España,Colombia,Marítimo,Maquinaria,2025-03-02,2025-03-10,18021.39,44938.17,2,A tiempo
5866,España,Perú,Aéreo,Alimentos,2025-01-09,2025-01-22,15979.08,20113.56,3,A tiempo
5867,España,Perú,Aéreo,Electrónica,2025-05-29,2025-06-22,14222.17,11117.7,4,Retrasado
5868,Alemania,México,Aéreo,Alimentos,2025-03-07,2025-04-13,4310.07,2811.43,0,A tiempo
5869,USA,Colombia,Terrestre,Maquinaria,2025-02-16,2025-03-22,14931.53,13556.86,10,Retrasado
5870,España,Colombia,Marítimo,Electrónica,2025-09-24,2025-10-02,1549.64,2201.4,0,A tiempo
5871,China,México,Aéreo,Químicos,2025-10-06,2025-10-21,9743.4,10146.32,2,A tiempo
5872,Brasil,México,Terrestre,Maquinaria,2025-09-14,2025-09-22,11546.77,16141.95,5,Retrasado
5873,USA,Perú,Terrestre,Químicos,2025-09-01,2025-09-05,14598.04,22710.96,1,A tiempo
5874,Colombia,Chile,Terrestre,Químicos,2025-07-08,2025-07-16,11022.73,9186.24,2,A tiempo
5875,España,Ecuador,Marítimo,Alimentos,2025-01-23,2025-02-16,10997.16,16165.8,0,A tiempo
5876,China,Perú,Terrestre,Textil,2025-12-23,2026-01-06,8096.81,12051.85,4,Retrasado
5877,México,Perú,Terrestre,Maquinaria,2025-12-26,2026-01-21,17006.57,35437.87,5,Retrasado
5878,Colombia,Perú,Marítimo,Químicos,2025-11-19,2025-11-20,3096.97,6148.65,5,Retrasado
5879,México,Chile,Marítimo,Químicos,2025-10-06,2025-10-18,8163.31,16779.8,1,A tiempo
5880,Colombia,Ecuador,Aéreo,Electrónica,2025-10-07,2025-10-08,5342.85,9336.47,9,Retrasado
5881,China,Perú,Aéreo,Químicos,2025-08-06,2025-09-10,4867.17,3913.32,2,A tiempo
5882,Perú,Perú,Marítimo,Textil,2025-02-11,2025-03-18,6573.32,10370.35,5,Retrasado
5883,Perú,México,Marítimo,Maquinaria,2025-10-27,2025-11-03,13745.55,20056.0,0,A tiempo
5884,China,México,Terrestre,Químicos,2025-09-05,2025-09-10,3575.46,7141.14,0,A tiempo
5885,USA,Perú,Aéreo,Electrónica,2025-01-29,2025-02-07,18092.8,39271.15,6,Retrasado
5886,Perú,Perú,Terrestre,Electrónica,2025-08-10,2025-08-27,18473.53,26666.65,10,Retrasado
5887,Brasil,Colombia,Terrestre,Alimentos,2025-03-10,2025-04-17,7385.18,12641.77,5,Retrasado
5888,Colombia,México,Aéreo,Maquinaria,2025-07-23,2025-08-13,6125.17,5061.87,1,A tiempo
5889,México,Colombia,Aéreo,Químicos,2025-04-02,2025-04-20,14360.97,27812.79,6,Retrasado
5890,Colombia,Ecuador,Terrestre,Químicos,2025-08-22,2025-08-30,11487.27,20151.86,0,A tiempo
5891,México,Chile,Marítimo,Maquinaria,2025-10-11,2025-10-25,1515.47,3383.3,0,A tiempo
5892,China,Colombia,Aéreo,Textil,2025-01-19,2025-01-21,17325.41,19468.06,0,A tiempo
5893,Brasil,Ecuador,Aéreo,Maquinaria,2025-01-27,2025-02-20,18300.87,20493.29,0,A tiempo
5894,México,Colombia,Marítimo,Alimentos,2025-12-31,2026-01-01,2608.82,3382.78,0,A tiempo
5895,Colombia,Ecuador,Marítimo,Alimentos,2025-09-07,2025-09-27,16112.01,38272.49,0,A tiempo
5896,España,Colombia,Terrestre,Alimentos,2025-04-23,2025-05-18,8445.46,20185.68,0,A tiempo
5897,China,Chile,Marítimo,Alimentos,2025-03-28,2025-04-23,1084.92,2255.0,6,Retrasado
5898,España,Ecuador,Marítimo,Químicos,2025-06-02,2025-07-10,931.32,486.22,2,A tiempo
5899,España,Perú,Terrestre,Alimentos,2025-12-12,2025-12-13,16603.42,15107.21,0,A tiempo
5900,USA,Colombia,Terrestre,Electrónica,2025-09-09,2025-10-14,3839.83,6531.29,1,A tiempo
5901,Perú,Perú,Aéreo,Maquinaria,2025-12-29,2026-01-30,17937.42,14405.87,3,A tiempo
5902,USA,Ecuador,Marítimo,Químicos,2025-07-20,2025-08-14,3468.41,6978.18,0,A tiempo
5903,Perú,México,Aéreo,Alimentos,2025-06-04,2025-06-30,12181.69,20264.9,4,Retrasado
5904,Alemania,Ecuador,Marítimo,Químicos,2025-03-16,2025-04-02,1841.49,3637.2,6,Retrasado
5905,Alemania,México,Marítimo,Electrónica,2025-07-16,2025-07-22,13253.14,26993.94,0,A tiempo
5906,México,Chile,Marítimo,Químicos,2025-08-24,2025-08-29,1709.46,3639.91,3,A tiempo
5907,USA,Chile,Marítimo,Maquinaria,2025-07-08,2025-07-09,8973.34,18987.2,5,Retrasado
5908,China,Perú,Marítimo,Maquinaria,2025-02-18,2025-03-28,17561.48,18456.83,4,Retrasado
5909,España,Colombia,Marítimo,Electrónica,2025-03-03,2025-03-22,3243.3,3407.89,5,Retrasado
5910,China,Perú,Terrestre,Textil,2025-10-15,2025-10-25,2490.51,3476.06,0,A tiempo
5911,Perú,Perú,Marítimo,Alimentos,2025-03-20,2025-04-13,9993.24,7438.75,3,A tiempo
5912,Alemania,Ecuador,Aéreo,Textil,2025-02-08,2025-03-09,14531.9,16554.04,11,Retrasado
5913,Brasil,México,Marítimo,Electrónica,2025-03-01,2025-03-12,14229.29,27591.28,0,A tiempo
5914,Perú,Ecuador,Aéreo,Electrónica,2025-11-25,2025-12-18,8816.92,9071.86,0,A tiempo
5915,México,Perú,Marítimo,Químicos,2025-08-16,2025-09-05,5781.78,7988.58,3,A tiempo
5916,USA,Chile,Marítimo,Químicos,2025-10-09,2025-11-06,7378.77,17324.42,0,A tiempo
5917,México,Ecuador,Aéreo,Textil,2025-03-25,2025-04-16,5608.65,12299.0,0,A tiempo
5918,España,Ecuador,Terrestre,Químicos,2025-08-18,2025-09-11,15496.29,19848.13,0,A tiempo
5919,Brasil,Colombia,Terrestre,Maquinaria,2025-03-12,2025-04-08,1699.63,1494.89,14,Retrasado
5920,España,México,Marítimo,Textil,2025-07-10,2025-08-07,4699.45,2854.62,0,A tiempo
5921,México,Colombia,Terrestre,Químicos,2025-01-27,2025-03-01,3070.57,7258.06,8,Retrasado
5922,Alemania,Colombia,Terrestre,Maquinaria,2025-07-08,2025-07-13,3720.86,4802.32,0,A tiempo
5923,Brasil,Ecuador,Terrestre,Alimentos,2025-03-25,2025-04-14,2921.59,7043.97,0,A tiempo
5924,España,Colombia,Marítimo,Textil,2025-03-22,2025-04-07,9142.05,19914.17,4,Retrasado
5925,China,Ecuador,Marítimo,Maquinaria,2025-07-01,2025-07-17,372.08,690.9,2,A tiempo
5926,Perú,Perú,Marítimo,Textil,2025-07-28,2025-08-21,16080.68,18635.54,0,A tiempo
5927,Colombia,Colombia,Aéreo,Textil,2025-09-14,2025-10-10,19256.88,33937.87,5,Retrasado
5928,Colombia,Chile,Aéreo,Maquinaria,2025-04-22,2025-05-22,3032.27,3648.96,0,A tiempo
5929,Brasil,Colombia,Marítimo,Electrónica,2025-04-16,2025-04-27,4231.99,10339.27,2,A tiempo
5930,Colombia,Ecuador,Terrestre,Alimentos,2025-01-31,2025-03-07,19058.65,36462.95,6,Retrasado
5931,Brasil,Ecuador,Aéreo,Electrónica,2025-04-26,2025-05-07,11230.5,10976.31,9,Retrasado
5932,USA,Ecuador,Terrestre,Maquinaria,2025-05-07,2025-05-08,1363.34,3073.5,4,Retrasado
5933,Alemania,Ecuador,Terrestre,Químicos,2025-06-30,2025-07-16,17845.46,30787.71,8,Retrasado
5934,Brasil,Perú,Marítimo,Textil,2025-06-01,2025-06-06,11688.47,10323.98,1,A tiempo
5935,Perú,Perú,Marítimo,Textil,2025-09-12,2025-09-16,16382.02,26760.1,0,A tiempo
5936,México,Perú,Aéreo,Maquinaria,2025-06-15,2025-06-18,13782.55,27873.99,3,A tiempo
5937,México,Perú,Aéreo,Maquinaria,2025-11-03,2025-11-10,1530.82,2810.46,2,A tiempo
5938,China,Ecuador,Terrestre,Maquinaria,2025-07-13,2025-08-16,8035.25,13277.45,0,A tiempo
5939,México,Chile,Marítimo,Maquinaria,2025-08-03,2025-08-31,8236.63,7733.18,1,A tiempo
5940,Alemania,Chile,Marítimo,Textil,2025-09-12,2025-10-19,19874.23,18940.36,2,A tiempo
5941,China,Perú,Marítimo,Alimentos,2025-09-04,2025-10-06,1849.87,3450.58,0,A tiempo
5942,México,Colombia,Marítimo,Maquinaria,2025-12-07,2025-12-18,7511.11,6214.61,0,A tiempo
5943,Colombia,Chile,Terrestre,Electrónica,2025-09-28,2025-11-05,19115.05,32793.05,2,A tiempo
5944,USA,Colombia,Aéreo,Maquinaria,2025-12-15,2026-01-02,19091.87,40401.37,8,Retrasado
5945,México,Colombia,Aéreo,Textil,2025-05-05,2025-06-03,1543.15,3164.77,6,Retrasado
5946,España,Colombia,Aéreo,Maquinaria,2025-12-22,2026-01-25,4020.78,4157.86,0,A tiempo
5947,Colombia,Chile,Aéreo,Alimentos,2025-08-07,2025-08-10,1689.0,1574.07,6,Retrasado
5948,Perú,México,Terrestre,Textil,2025-04-24,2025-05-26,15906.46,10291.81,0,A tiempo
5949,USA,Chile,Terrestre,Químicos,2025-02-20,2025-03-27,19104.08,22581.59,0,A tiempo
5950,México,México,Aéreo,Textil,2025-07-08,2025-08-02,6294.65,10447.92,9,Retrasado
5951,Perú,México,Terrestre,Electrónica,2025-12-18,2026-01-16,2699.79,2323.86,11,Retrasado
5952,Brasil,Ecuador,Aéreo,Químicos,2025-11-04,2025-11-22,11293.96,25022.34,2,A tiempo
5953,Alemania,Colombia,Aéreo,Electrónica,2025-09-30,2025-11-07,2989.38,1871.53,6,Retrasado
5954,China,Colombia,Marítimo,Químicos,2025-01-20,2025-02-18,13131.92,31918.91,0,A tiempo
5955,España,Perú,Marítimo,Electrónica,2025-10-10,2025-10-11,12773.78,19560.67,0,A tiempo
5956,España,Ecuador,Terrestre,Alimentos,2025-09-09,2025-09-21,13747.62,25012.45,0,A tiempo
5957,Brasil,México,Marítimo,Químicos,2025-11-02,2025-11-12,14700.02,36179.18,0,A tiempo
5958,México,México,Marítimo,Químicos,2025-02-08,2025-03-19,17090.35,9286.95,0,A tiempo
5959,España,Colombia,Terrestre,Químicos,2025-05-24,2025-06-17,12527.18,16650.32,0,A tiempo
5960,México,Chile,Terrestre,Electrónica,2025-05-04,2025-05-26,2957.11,3557.29,8,Retrasado
5961,China,Colombia,Aéreo,Químicos,2025-10-09,2025-10-23,6157.73,9506.78,0,A tiempo
5962,USA,México,Aéreo,Químicos,2025-10-05,2025-10-07,1656.76,2773.15,7,Retrasado
5963,China,Colombia,Terrestre,Electrónica,2025-07-02,2025-08-06,10366.18,5306.09,0,A tiempo
5964,Perú,Chile,Terrestre,Alimentos,2025-05-13,2025-06-19,3586.53,4047.72,6,Retrasado
5965,Perú,Colombia,Aéreo,Textil,2025-02-07,2025-02-12,19205.28,32842.09,0,A tiempo
5966,Perú,México,Terrestre,Químicos,2025-02-25,2025-03-02,12296.96,7817.06,4,Retrasado
5967,México,Perú,Terrestre,Electrónica,2025-01-04,2025-02-06,1132.82,2189.36,2,A tiempo
5968,Colombia,México,Marítimo,Maquinaria,2025-10-10,2025-10-22,10848.91,13538.37,1,A tiempo
5969,China,Colombia,Terrestre,Alimentos,2025-12-02,2026-01-01,13311.86,11761.17,0,A tiempo
5970,USA,Perú,Aéreo,Químicos,2025-01-13,2025-02-09,10434.3,14847.0,0,A tiempo
5971,España,México,Terrestre,Químicos,2025-10-18,2025-10-22,543.81,821.44,5,Retrasado
5972,México,Chile,Aéreo,Químicos,2025-04-11,2025-05-08,11318.01,18592.06,2,A tiempo
5973,España,Chile,Marítimo,Maquinaria,2025-07-07,2025-08-09,15692.35,35507.78,3,A tiempo
5974,Perú,México,Marítimo,Maquinaria,2025-09-10,2025-10-03,11187.72,14177.19,0,A tiempo
5975,China,Chile,Terrestre,Químicos,2025-05-03,2025-05-15,17168.48,11736.06,2,A tiempo
5976,España,Perú,Aéreo,Alimentos,2025-12-25,2026-01-09,6379.24,15193.97,8,Retrasado
5977,Alemania,Ecuador,Terrestre,Textil,2025-12-26,2026-01-29,6018.21,10758.93,3,A tiempo
5978,USA,México,Aéreo,Maquinaria,2025-09-03,2025-09-20,5616.58,10886.85,0,A tiempo
5979,Alemania,Colombia,Terrestre,Químicos,2025-12-26,2025-12-29,10099.58,17941.96,7,Retrasado
5980,Brasil,México,Marítimo,Electrónica,2025-02-12,2025-02-26,13527.55,12734.72,0,A tiempo
5981,España,México,Terrestre,Químicos,2025-01-05,2025-01-17,19657.53,31354.36,9,Retrasado
5982,Alemania,Chile,Aéreo,Químicos,2025-11-07,2025-11-23,7583.86,9574.64,1,A tiempo
5983,Brasil,Chile,Terrestre,Alimentos,2025-09-10,2025-09-24,19430.68,32493.61,4,Retrasado
5984,USA,Colombia,Aéreo,Textil,2025-04-24,2025-04-27,2942.08,4712.3,2,A tiempo
5985,China,Perú,Terrestre,Maquinaria,2025-07-11,2025-07-20,3696.47,8469.81,0,A tiempo
5986,USA,Perú,Terrestre,Electrónica,2025-05-26,2025-06-25,11513.08,14327.62,0,A tiempo
5987,Colombia,México,Aéreo,Alimentos,2025-06-15,2025-06-24,13509.42,27174.17,0,A tiempo
5988,Perú,Chile,Marítimo,Alimentos,2025-07-28,2025-07-31,7455.87,9213.92,14,Retrasado
5989,USA,Perú,Marítimo,Alimentos,2025-07-08,2025-07-25,9010.87,6882.84,0,A tiempo
5990,USA,Ecuador,Marítimo,Alimentos,2025-08-13,2025-08-21,13440.37,24665.62,9,Retrasado
5991,México,Chile,Terrestre,Alimentos,2025-05-02,2025-05-11,8498.79,10060.5,4,Retrasado
5992,Colombia,Perú,Aéreo,Alimentos,2025-07-25,2025-08-24,5584.99,6984.8,2,A tiempo
5993,España,Chile,Terrestre,Textil,2025-11-12,2025-12-02,4680.98,3270.9,14,Retrasado
5994,Perú,Perú,Aéreo,Textil,2025-05-12,2025-05-16,4368.74,6547.91,0,A tiempo
5995,España,Chile,Marítimo,Electrónica,2025-04-13,2025-05-09,14009.9,28869.36,1,A tiempo
5996,Colombia,México,Terrestre,Alimentos,2025-06-28,2025-07-02,10750.66,25230.22,0,A tiempo
5997,México,Perú,Terrestre,Maquinaria,2025-04-28,2025-05-26,18703.94,16899.73,0,A tiempo
5998,España,Perú,Marítimo,Alimentos,2025-11-26,2025-12-05,2576.67,4291.98,3,A tiempo
5999,USA,Chile,Aéreo,Electrónica,2025-08-10,2025-09-07,9349.5,17111.34,2,A tiempo
6000,España,México,Terrestre,Electrónica,2025-09-28,2025-10-27,18367.09,33146.56,3,A tiempo
6001,Perú,México,Marítimo,Electrónica,2025-01-12,2025-02-03,12830.55,12725.61,6,Retrasado
6002,Perú,Colombia,Aéreo,Electrónica,2025-02-05,2025-02-12,10265.56,25186.07,0,A tiempo
6003,Perú,Colombia,Terrestre,Maquinaria,2025-05-28,2025-05-31,8778.87,20877.87,0,A tiempo
6004,México,Ecuador,Marítimo,Químicos,2025-06-02,2025-06-28,9875.9,6595.05,5,Retrasado
6005,Colombia,Colombia,Terrestre,Textil,2025-01-25,2025-02-12,14001.28,29955.25,0,A tiempo
6006,España,Perú,Aéreo,Electrónica,2025-10-17,2025-11-08,12062.21,29658.33,8,Retrasado
6007,México,Chile,Marítimo,Maquinaria,2025-07-25,2025-09-02,5038.99,5703.18,0,A tiempo
6008,México,Ecuador,Terrestre,Textil,2025-07-02,2025-08-06,18918.75,18409.1,3,A tiempo
6009,USA,Colombia,Marítimo,Electrónica,2025-09-04,2025-10-04,3505.34,4816.08,14,Retrasado
6010,USA,Colombia,Marítimo,Alimentos,2025-09-10,2025-09-30,72.84,173.68,1,A tiempo
6011,Colombia,Ecuador,Marítimo,Electrónica,2025-05-01,2025-05-11,11451.76,11337.01,0,A tiempo
6012,Perú,Colombia,Aéreo,Alimentos,2025-06-23,2025-07-15,17973.84,28986.95,0,A tiempo
6013,Brasil,Colombia,Marítimo,Electrónica,2025-08-01,2025-08-18,2813.7,5604.64,7,Retrasado
6014,Colombia,Colombia,Aéreo,Textil,2025-01-02,2025-01-10,16652.15,28152.42,0,A tiempo
6015,China,Ecuador,Marítimo,Químicos,2025-02-21,2025-02-24,3315.58,4095.1,0,A tiempo
6016,Perú,Perú,Marítimo,Maquinaria,2025-05-23,2025-06-06,7493.31,12106.37,7,Retrasado
6017,Perú,Ecuador,Terrestre,Alimentos,2025-01-17,2025-02-02,5551.8,10269.36,5,Retrasado
6018,Perú,Ecuador,Aéreo,Químicos,2025-01-20,2025-02-14,10697.85,23515.26,3,A tiempo
6019,Brasil,Colombia,Aéreo,Maquinaria,2025-07-07,2025-07-27,18093.38,32266.27,2,A tiempo
6020,España,Perú,Aéreo,Alimentos,2025-08-13,2025-08-23,16209.64,8143.03,3,A tiempo
6021,China,Chile,Marítimo,Maquinaria,2025-03-30,2025-04-18,19774.12,48445.59,0,A tiempo
6022,Colombia,México,Aéreo,Alimentos,2025-11-23,2025-11-24,5717.91,10921.43,0,A tiempo
6023,Colombia,Chile,Terrestre,Maquinaria,2025-10-23,2025-11-21,1873.0,4537.59,12,Retrasado
6024,USA,Colombia,Aéreo,Electrónica,2025-11-10,2025-11-25,1403.98,1760.54,0,A tiempo
